CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV
2242-MFOTG,Male,0,0,0,33,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Bank transfer (automatic),80.1,2603.3,0,3957
2927-CVULT,Female,0,1,1,53,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),104.05,5566.4,0,4190
2144-BFDSO,Female,1,1,0,50,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Bank transfer (automatic),108.75,5431.9,0,5211
8745-PVESG,Female,0,0,0,57,0,0,DSL,1,0,1,1,0,0,One year,1,Credit card (automatic),41.1,2258.25,0,5281
7647-GYYKX,Female,0,1,1,54,1,0,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.35,1092.35,0,5646
5647-FXOTP,Female,1,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,6401.25,0,5084
9700-ISPUP,Female,0,1,1,10,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Electronic check,65.5,616.9,0,3137
9839-ETQOE,Male,0,0,1,43,0,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,40.45,1912.85,0,3176
6078-VESFR,Male,1,1,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.45,849.1,0,5225
9027-TMATR,Female,0,1,0,43,1,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,78.8,3460.3,0,3972
1941-HOSAM,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.1,90.1,0,4142
9110-HSGTV,Female,0,0,0,69,1,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),82.45,5555.3,0,4631
0704-VCUMB,Female,0,1,0,61,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,1278.8,0,5974
6171-ZTVYB,Male,0,1,0,43,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),66.25,2907.35,0,2168
1935-IMVBB,Male,0,1,0,56,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,89.7,4952.95,0,5955
2535-PBCGC,Female,0,1,0,70,0,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),64.55,4504.9,0,4858
1470-PSXNM,Male,0,1,1,49,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,93.65,4520.15,0,5542
2498-XLDZR,Female,0,1,1,32,1,0,DSL,1,1,1,1,0,1,Two year,0,Mailed check,73.6,2316.85,0,4343
9866-OCCKE,Female,1,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Mailed check,109.75,8075.35,0,6010
5338-YHWYT,Male,0,0,1,37,1,0,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),61.45,2302.35,0,5447
7718-UPSKJ,Female,0,1,0,69,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.4,7251.9,0,4328
8731-WBBMB,Female,0,1,0,26,1,0,DSL,0,1,1,1,1,1,Month-to-month,0,Bank transfer (automatic),81.9,2078.55,0,3350
1448-CYWKC,Female,0,1,1,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),105.2,6225.4,0,4605
7901-IIDQV,Male,0,0,0,24,1,1,DSL,0,0,0,1,0,0,One year,0,Bank transfer (automatic),54.6,1242.25,0,3398
2690-DVRVK,Male,0,1,1,5,1,0,0,0,0,0,0,0,0,One year,0,Electronic check,20.55,99.45,0,3629
1270-XKUCC,Female,0,1,1,30,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,19.7,599.25,0,5045
0334-ZFJSR,Female,0,1,0,55,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.05,3462.1,0,5501
5583-EJXRD,Male,0,1,1,44,0,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),54.05,2375.2,0,4896
4565-EVZMJ,Female,0,0,0,47,1,0,DSL,1,1,0,1,0,0,One year,1,Mailed check,58.9,2813.05,0,5774
3327-YBAKM,Female,0,1,0,64,1,0,Fiber optic,1,0,0,1,1,1,One year,1,Mailed check,96.9,6314.35,0,5369
9441-QHEVC,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.1,19.1,0,2091
6705-LNMDD,Male,0,0,0,20,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,50.0,1003.05,0,5741
2580-ASVVY,Female,0,1,0,37,0,0,DSL,1,0,0,1,1,0,Two year,0,Electronic check,45.4,1593.1,0,4051
3370-GQEAL,Male,0,1,1,30,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,85.45,2509.95,0,3409
5032-USPKF,Female,0,0,0,38,1,1,DSL,1,1,1,0,1,1,One year,0,Bank transfer (automatic),84.1,3187.65,0,2604
4254-QPEDE,Female,0,1,0,52,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),66.25,3330.1,0,4275
6283-GITPX,Male,0,0,1,71,1,0,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),76.9,5522.7,0,4633
0771-CHWSK,Male,0,0,0,66,1,1,DSL,1,1,1,0,0,1,Two year,1,Credit card (automatic),74.6,4798.4,0,4838
9788-HNGUT,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.95,8594.4,0,5949
9495-REDIY,Male,0,0,1,25,0,0,DSL,1,0,0,0,1,0,One year,1,Credit card (automatic),40.65,970.55,0,5079
5375-XLDOF,Male,0,1,1,69,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.35,7665.8,0,6082
1172-VIYBP,Male,0,1,1,53,1,1,DSL,1,1,0,0,0,1,Two year,0,Bank transfer (automatic),69.7,3686.05,0,4975
6559-PDZLR,Male,0,0,0,26,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.65,2537.0,0,4191
8992-OBVDG,Male,0,0,0,21,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Mailed check,61.65,1393.6,0,2926
4273-MBHYA,Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,89.35,0,2432
4724-WXVWF,Male,0,0,0,48,1,1,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,95.4,4445.3,0,4334
5701-GUXDC,Female,0,1,0,26,0,0,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),35.4,978.6,0,2519
1460-UZPRJ,Male,0,1,0,60,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,19.95,1258.15,0,5971
6082-GLJIX,Male,0,0,0,18,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.25,331.35,0,4769
2495-TTHBQ,Female,0,0,1,4,1,0,0,0,0,0,0,0,0,One year,1,Mailed check,20.4,84.75,0,5602
0485-ZBSLN,Male,0,1,1,65,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.75,1715.1,0,6263
3810-PJUHR,Male,0,1,1,70,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,25.35,1715.15,0,6059
0847-HGRML,Male,0,0,1,62,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.0,1250.1,0,4402
8232-CTLKO,Female,0,1,1,66,1,0,DSL,1,0,0,0,1,0,Two year,1,Electronic check,59.75,3996.8,0,5979
9227-YBAXE,Female,0,1,1,65,1,1,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),82.5,5215.1,0,5314
9860-LISIZ,Female,0,0,0,34,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,673.2,0,2864
0112-QAWRZ,Male,0,1,1,16,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),90.8,1442.2,0,5560
2786-GCDPI,Female,1,0,0,50,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.95,5222.35,0,5570
4043-MKDTV,Male,0,1,0,71,1,0,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,105.25,7291.75,0,6319
9229-RQABD,Male,0,0,0,18,1,1,0,0,0,0,0,0,0,One year,0,Mailed check,23.75,424.5,0,3076
8313-KTIHG,Male,0,0,0,4,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Electronic check,61.3,249.4,0,5281
5320-BRKGK,Female,0,1,1,58,1,1,DSL,1,0,1,1,1,0,Two year,0,Mailed check,75.8,4415.75,0,4292
6284-KMNUF,Female,0,1,0,56,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,98.0,5270.6,0,4615
6229-UOLQL,Male,0,1,1,56,0,0,DSL,1,1,0,1,1,0,One year,1,Mailed check,52.0,2884.9,0,5845
3137-LUPIX,Female,0,0,0,4,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Mailed check,64.4,253.0,0,3334
6143-JQKEA,Male,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.8,436.2,0,5586
8676-OOQEJ,Male,0,0,0,4,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.5,118.4,0,3030
9701-CDXHR,Female,0,1,0,51,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.15,3649.6,0,5187
8124-NZVGJ,Female,0,0,0,6,0,0,DSL,0,0,0,1,1,1,One year,1,Mailed check,49.25,255.6,0,2979
2162-FRZAA,Male,0,1,1,63,0,0,DSL,0,1,1,1,0,0,Two year,0,Bank transfer (automatic),39.35,2395.05,0,5374
5118-MUEYH,Female,0,1,0,48,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),105.1,5083.55,0,3109
5627-TVBPP,Female,0,0,1,35,1,0,0,0,0,0,0,0,0,One year,1,Credit card (automatic),20.1,644.5,0,3726
3936-QQFLL,Male,0,0,0,2,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,39.3,0,4064
2589-AYCRP,Female,0,0,0,50,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.75,989.05,0,4934
4067-HLYQI,Female,0,0,0,33,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.4,2406.1,0,4860
5124-EOGYE,Male,0,0,0,31,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.45,638.55,0,2598
5057-RKGLH,Female,0,1,1,9,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.35,191.1,0,5352
0292-WEGCH,Female,0,1,1,54,1,1,DSL,0,1,1,1,1,1,Month-to-month,1,Electronic check,86.2,4524.05,0,6275
8910-ICHIU,Female,0,0,0,46,1,0,Fiber optic,1,1,1,0,1,0,One year,1,Credit card (automatic),95.65,4664.2,0,4727
4097-YODCF,Male,0,0,1,34,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,103.8,3470.8,0,5382
9715-WZCLW,Male,0,1,1,71,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Electronic check,97.2,6910.3,0,4603
9786-YWNHU,Female,0,1,1,63,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,63.55,4014.2,0,5733
6407-GSJNL,Female,0,0,0,51,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.95,1288.0,0,5458
4049-ZPALD,Female,0,1,0,64,1,0,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),99.0,6375.8,0,5483
3733-UOCWF,Male,1,1,0,61,1,1,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),85.55,5251.75,0,4845
6833-JMZYP,Female,0,0,0,15,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),94.0,1505.45,0,4521
1310-QRITU,Female,0,0,0,18,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.3,913.3,0,5877
8961-QDZZJ,Female,0,1,1,57,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,95.0,5535.8,0,6245
9715-SBVSU,Male,0,1,1,14,1,0,DSL,1,1,0,0,0,1,Two year,1,Bank transfer (automatic),61.4,815.55,0,3186
8490-BXHEO,Male,1,0,0,18,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),80.55,1411.65,0,5137
7173-TETGO,Female,1,1,0,72,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),78.5,5602.25,0,6072
7929-SKFGK,Male,0,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.3,8244.3,0,4280
2300-RQGOI,Female,0,0,0,38,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.05,741.5,0,2295
3563-SVYLG,Male,0,1,1,68,1,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),62.65,4375.8,0,5215
6435-VWCCY,Male,1,1,0,65,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Credit card (automatic),92.7,5968.4,0,5205
4998-IKFSE,Female,0,0,0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,100.45,3096.9,0,3936
8630-QSGXK,Male,0,1,0,51,1,1,DSL,0,0,0,1,1,1,Two year,1,Bank transfer (automatic),75.2,3901.25,0,4708
2455-USLMV,Female,0,0,0,31,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),84.75,2613.4,0,3727
9488-FVZCC,Female,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),79.5,5661.7,0,4390
5995-WWKKG,Female,0,0,0,37,1,0,0,0,0,0,0,0,0,One year,1,Electronic check,19.8,695.05,0,5987
7879-CGSFV,Male,0,0,0,55,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Mailed check,100.9,5552.05,0,5101
9921-EZKBY,Male,0,0,1,33,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.3,3275.15,0,3087
7432-FFVAR,Female,0,1,1,46,1,0,Fiber optic,0,0,1,1,0,1,One year,0,Bank transfer (automatic),90.95,4236.6,0,5187
7246-ZGQDF,Female,0,0,1,1,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.5,54.5,0,4359
4456-RHSNB,Female,0,1,1,19,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),49.6,962.9,0,5735
2481-SBOYW,Female,0,0,1,61,1,1,0,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.0,1498.35,0,4673
7109-MFBYV,Male,0,0,0,26,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.45,1233.15,0,5451
1833-TCXKK,Male,0,1,0,45,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),107.75,4882.8,0,3301
1832-PEUTS,Male,0,1,1,62,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Credit card (automatic),89.1,5411.65,0,5995
8660-BUETV,Female,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.75,148.05,0,3422
0580-PIQHM,Female,0,1,1,41,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Bank transfer (automatic),101.6,3930.55,0,3275
5696-CEIQJ,Male,0,1,1,67,1,0,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),103.15,6895.5,0,4376
1696-HXOWK,Female,0,1,0,71,1,1,Fiber optic,1,1,0,0,1,0,One year,0,Mailed check,95.65,6856.95,0,5856
3026-ATZYV,Female,0,1,1,37,1,0,DSL,1,1,0,0,1,1,One year,0,Bank transfer (automatic),75.1,2658.8,0,4131
4012-YCFAI,Male,0,1,0,60,1,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,61.35,3766.2,0,6174
9970-QBCDA,Female,0,0,0,6,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,129.55,0,5387
9496-IVVRP,Female,0,1,1,11,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),51.0,581.7,0,5777
2657-VPXTA,Female,0,1,1,10,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,88.85,929.45,0,4531
6551-VLJMV,Male,0,1,0,34,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,679.0,0,2236
1221-GHZEP,Female,0,0,0,62,1,0,DSL,1,0,0,1,0,1,Two year,1,Mailed check,65.1,3846.75,0,5172
9289-LBQVU,Male,0,1,0,64,1,1,DSL,0,1,0,1,0,1,One year,1,Mailed check,70.15,4480.7,0,5037
3458-IDMFK,Male,0,0,0,25,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,20.75,499.4,0,5161
6933-FHBZC,Female,0,0,0,26,1,0,DSL,0,1,1,0,0,0,One year,1,Mailed check,56.05,1553.2,0,3079
0221-NAUXK,Male,0,0,1,10,1,0,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.95,219.5,0,3044
9770-KXGQU,Female,0,0,0,53,1,1,Fiber optic,1,1,1,0,1,0,One year,0,Mailed check,98.6,5311.85,0,4635
6538-POCHL,Male,0,0,0,33,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),79.0,2576.8,0,4396
6726-NNFWD,Female,1,1,0,71,1,0,Fiber optic,0,1,1,0,0,1,Two year,0,Credit card (automatic),89.45,6435.25,0,6004
3002-WQZWT,Female,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.2,1993.25,0,3982
4277-UDIEF,Male,0,1,1,24,1,1,DSL,1,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),81.0,1923.85,0,3019
1208-NBVFH,Male,0,1,1,20,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,49.6,939.8,0,3235
4912-PIGUY,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.6,84.6,0,2196
2725-TTRIQ,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),84.2,5986.55,0,5598
3374-TTZTK,Male,0,1,0,52,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,106.3,5487.0,0,4969
8990-ZXLSU,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.05,651.5,0,5121
2275-RBYQS,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.4,45.4,0,4916
4419-UJMUS,Male,0,1,1,69,1,1,Fiber optic,0,0,0,1,1,1,Two year,1,Electronic check,99.35,6856.45,0,4637
7794-JASDG,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.75,50.75,0,2250
7609-YBPXG,Male,0,0,0,54,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),87.1,4735.2,0,5418
5519-TEEUH,Male,0,0,1,33,1,0,0,0,0,0,0,0,0,One year,1,Mailed check,20.15,682.15,0,5759
7856-GANIL,Male,1,1,0,45,1,1,Fiber optic,0,1,1,1,1,0,One year,1,Bank transfer (automatic),98.7,4525.8,0,2535
0804-XBFBV,Female,0,0,1,11,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.2,321.05,0,5916
2676-OXPPQ,Male,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),55.7,335.65,0,2482
3703-TTEPD,Male,0,0,0,21,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),65.35,1424.4,0,2887
2799-TSLAG,Female,0,1,1,65,1,1,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.3,1748.55,0,4533
2208-NKVVH,Male,0,1,1,43,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,24.25,1077.95,0,4432
7139-JZFVG,Male,0,1,1,60,1,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),60.5,3694.45,0,6026
4987-GQWPO,Male,0,0,0,17,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),25.1,382.8,0,4580
1757-TCATG,Male,0,1,1,35,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.05,746.75,0,3942
4776-XSKYQ,Female,0,1,1,12,0,0,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),30.25,368.85,0,5988
8048-DSDFQ,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,0,4496
5753-QQWPW,Female,0,0,0,28,1,0,DSL,1,1,0,1,0,0,One year,1,Electronic check,59.9,1654.7,0,4131
6010-DDPPW,Male,0,1,0,70,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.15,1940.85,0,4279
6693-FRIRW,Male,0,0,0,18,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Credit card (automatic),101.3,1794.65,0,5948
6586-MYGKD,Male,0,1,0,70,1,1,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),76.95,5289.8,0,6280
3173-NVMPX,Female,0,1,1,9,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,55.3,501.2,0,4291
0248-PGHBZ,Female,1,0,0,67,1,0,Fiber optic,1,1,0,1,1,0,Two year,1,Bank transfer (automatic),92.45,6140.85,0,5857
0623-GDISB,Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),48.45,48.45,0,5838
2892-GESUL,Female,0,1,1,18,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,19.35,309.25,0,2269
7472-EQOAV,Male,1,1,1,71,1,0,Fiber optic,1,1,1,0,0,0,One year,1,Bank transfer (automatic),86.7,6179.35,0,4485
2043-WVTQJ,Male,0,1,0,1,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,55.7,55.7,0,5664
8034-RYTVV,Female,0,0,0,55,1,1,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),84.25,4589.85,0,5735
3863-QSTYI,Male,0,0,0,59,1,0,DSL,0,0,1,1,1,0,Month-to-month,1,Electronic check,64.65,3735.45,0,5687
5044-LRQAQ,Female,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.2,477.55,0,2551
1716-LSAMB,Male,0,1,1,45,1,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),54.65,2553.7,0,5083
1333-PBMXB,Female,0,1,1,54,1,1,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.75,1342.15,0,6466
6546-OPBBH,Male,0,1,1,51,1,1,0,0,0,0,0,0,0,One year,1,Mailed check,23.95,1216.35,0,5895
5985-BEHZK,Female,1,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Credit card (automatic),105.0,7578.05,0,6423
9127-QRZMH,Male,0,1,0,44,1,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),59.85,2603.95,0,5981
5919-VCZYM,Male,0,0,0,2,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,42.7,0,4394
9644-KVCNC,Female,0,0,0,66,1,1,Fiber optic,0,0,1,0,1,0,One year,1,Bank transfer (automatic),92.15,6056.9,0,4928
2137-DQMEV,Male,0,1,1,68,0,0,DSL,1,1,0,0,1,0,One year,0,Mailed check,44.8,2983.65,0,4112
8174-LNWMW,Female,0,0,0,31,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.9,689.35,0,5581
9279-CJEOJ,Female,1,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.4,2025.1,0,5691
7964-VEXDG,Male,0,0,1,21,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,80.35,1747.2,0,4579
2404-JIBFC,Female,0,1,1,55,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),85.1,4657.95,0,5661
8029-XYPWT,Male,1,1,0,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.05,8016.6,0,4438
4632-PAOYU,Male,0,1,1,22,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,19.95,433.5,0,2233
2990-OGYTD,Female,0,1,0,67,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.15,5883.85,0,5037
6646-JPPHA,Female,1,0,0,14,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,78.85,1043.8,0,5327
7658-UYUQS,Male,1,1,0,21,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),86.55,1857.25,0,5318
7880-XSOJX,Male,0,0,0,4,0,0,DSL,1,1,0,1,0,0,Month-to-month,0,Mailed check,42.4,146.4,0,4282
4589-IUAJB,Male,0,1,0,70,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.25,1724.15,0,4118
8746-BFOAJ,Male,1,0,0,21,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.5,429.55,0,5766
8457-XIGKN,Male,0,0,0,20,1,0,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.6,356.15,0,5909
6072-NUQCB,Male,0,1,1,22,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.25,488.25,0,3339
8838-GPHZP,Female,0,0,0,63,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,20.6,1298.7,0,6469
8750-QWZAJ,Female,0,1,1,70,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.8,1378.75,0,5169
6918-UMQCG,Female,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,80.2,384.25,0,3391
0675-NCDYU,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.4,8543.25,0,6491
6339-DKLMK,Female,0,0,0,13,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,31.65,389.95,0,4959
1346-PJWTK,Male,0,1,0,61,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,0,Credit card (automatic),94.15,5731.85,0,4806
5088-QZLRL,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.65,20.65,0,2729
8023-QHAIO,Female,1,1,0,56,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),76.85,4275.75,0,6035
4397-FRLTA,Female,0,0,0,4,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.15,84.5,0,5535
3057-VJJQE,Male,0,0,0,35,1,1,DSL,1,0,0,0,0,0,Two year,0,Mailed check,55.25,1924.1,0,5498
2302-OUZXB,Male,0,1,0,72,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),82.15,5784.3,0,4552
8133-ANHHJ,Female,1,0,0,49,1,1,Fiber optic,1,1,1,1,0,1,One year,0,Bank transfer (automatic),103.0,5166.2,0,5023
2270-CHBFN,Female,0,1,0,44,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),95.1,4060.55,0,2221
5982-FPVQN,Female,0,1,1,37,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.15,3532.85,0,3407
